,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
1,새들러하우스,서울특별시 강남구 도산대로17길 10 B1,카페 / 디저트,만원 미만,104,4.4,37.5193417,127.024908
2,테일러커피,서울특별시 강남구 강남대로160길 31 1F,카페 / 디저트,만원 미만,10,4.3,37.5201201,127.0211953
3,컨플릭트 스토어,서울특별시 강남구 논현로159길 46-5,카페 / 디저트,만원 미만,5,4.3,37.5223137,127.0243003
4,마일스톤커피,서울특별시 강남구 논현로159길 49,카페 / 디저트,만원 미만,69,4.2,37.5218057,127.0243227
5,우유니아이스크림,서울특별시 강남구 압구정로8길 5 1F,카페 / 디저트,만원 미만,146,4.1,37.5229876,127.0213388
6,마카롱쿠튀르,서울특별시 강남구 논현로175길 109,카페 / 디저트,만원 미만,28,4.1,37.5222786,127.0205958
7,카카오빈,서울특별시 강남구 도산대로17길 43 1F,카페 / 디저트,만원 미만,19,4.1,37.5212328,127.02357
8,청수당갤러리,서울특별시 강남구 도산대로15길 32-4 1F,카페 / 디저트,만원 미만,40,4.0,37.5205992,127.0238803
9,노이에아트멍,서울특별시 강남구 도산대로23길 19,카페 / 디저트,만원 미만,23,4.0,37.5202186,127.0259147
10,이치서울,서울특별시 강남구 강남대로158길 21 2F,카페 / 디저트,만원 미만,21,4.0,37.5192314,127.0205123
11,이웃집통통이,서울특별시 강남구 논현로157길 29 101호,카페 / 디저트,만원 미만,7,4.0,37.5218987,127.0258634
12,레이브릭스,서울특별시 강남구 논현로153길 46,카페 / 디저트,만원 미만,79,3.9,37.5204794,127.024426
13,샌드커피논탄토,서울특별시 강남구 도산대로17길 35,카페 / 디저트,만원 미만,45,3.9,37.5208649,127.0238723
14,그레이 그리스트밀,서울특별시 강남구 압구정로2길 15,카페 / 디저트,만원 미만,29,3.9,37.5206993,127.019975
15,당옥,서울특별시 강남구 강남대로162길 22,카페 / 디저트,만원 미만,22,3.9,37.520066,127.0204278
16,나따오비까,서울특별시 강남구 압구정로2길 37 1F,카페 / 디저트,만원 미만,37,3.9,37.519349,127.0206691
17,웻커피,서울특별시 강남구 강남대로162길 18 1F,카페 / 디저트,만원 미만,21,3.9,37.519888,127.0200399
18,벤스쿠키,서울특별시 강남구 도산대로11길 33 1F,카페 / 디저트,만원 미만,22,3.9,37.5196015,127.0222168
19,랜디스도넛,서울특별시 강남구 도산대로15길 16,카페 / 디저트,만원 미만,17,3.9,37.5193161,127.0239954
20,빵어니스타,서울특별시 강남구 도산대로25길 43 1F,카페 / 디저트,만원 미만,13,3.9,37.5222902,127.0258154
21,오버더카운터,서울특별시 강남구 도산대로15길 9,카페 / 디저트,만원 미만,8,3.9,37.5188412,127.0237697
22,올데이사운드바,서울특별시 강남구 도산대로11길 34 1F,카페 / 디저트,만원 미만,4,3.9,37.51969589999999,127.0225244
23,카페그라쎄,서울특별시 강남구 도산대로17길 19,카페 / 디저트,만원 미만,21,3.8,37.5198285,127.0243914
24,이코복스커피,서울특별시 강남구 압구정로10길 37,카페 / 디저트,만원 미만,28,3.8,37.5211054,127.0222243
25,윌비,서울특별시 강남구 강남대로158길 26 M스페이스빌딩 1F 101호,카페 / 디저트,만원 미만,10,3.8,37.5191456,127.0209116
26,immute,서울특별시 강남구 논현로157길 36 1F,카페 / 디저트,만원 미만,10,3.8,37.5219502,127.0251161
27,듀자미,서울특별시 강남구 도산대로11길 28,카페 / 디저트,만원 미만,88,3.7,37.5193063,127.0225815
28,더앨리,서울특별시 강남구 압구정로12길 16,카페 / 디저트,만원 미만,73,3.7,37.5228819,127.0224036
29,하이 헤이 헬로우,서울특별시 강남구 도산대로15길 18,카페 / 디저트,만원 미만,27,3.7,37.5194529,127.0239687
30,식물학,서울특별시 강남구 강남대로154길 33 1F,카페 / 디저트,만원 미만,31,3.6,37.5183829,127.0216263
31,마망갸또,서울특별시 강남구 압구정로10길 30-12 마먕가또하우스,카페 / 디저트,만원 미만,41,3.6,37.5222286,127.0215263
32,아트씨,서울특별시 강남구 압구정로12길 34-5,카페 / 디저트,만원 미만,20,3.6,37.5214242,127.0223106
33,마치마치,서울특별시 강남구 도산대로11길 25,카페 / 디저트,만원 미만,11,3.6,37.5191057,127.0222979
34,C27,서울특별시 강남구 도산대로15길 39,카페 / 디저트,만원 미만,15,3.5,37.5206956,127.0232308
35,겟썸커피,서울특별시 강남구 논현로159길 46-6,카페 / 디저트,만원 미만,36,3.5,37.5223952,127.0244497
36,고디바,서울특별시 강남구 압구정로12길 45,카페 / 디저트,만원 미만,29,3.5,37.5209767,127.0230054
37,아러바우트,서울특별시 강남구 도산대로15길 36,카페 / 디저트,만원 미만,11,3.5,37.5206407,127.0235618
38,바오밥나무커피,서울특별시 강남구 도산대로17길 10 2F,카페 / 디저트,만원 미만,8,3.5,37.5193417,127.024908
39,아우어베이커리,서울특별시 강남구 강남대로162길 39,카페 / 디저트,만원 미만,31,3.4,37.5209207,127.0214676
40,카페뮬라,서울특별시 강남구 압구정로4길 13-12,카페 / 디저트,만원 미만,27,3.4,37.521923,127.0212939
41,카페키츠네,서울특별시 강남구 도산대로13길 23,카페 / 디저트,만원 미만,29,3.4,37.5196129,127.0227279
42,르사이트,서울특별시 강남구 도산대로11길 22,카페 / 디저트,만원 미만,14,3.4,37.5188383,127.0226543
43,빈스빈스,서울특별시 강남구 압구정로12길 50 태명빌딩 2F,카페 / 디저트,만원 미만,9,3.4,37.5206467,127.0227563
44,비비드,서울특별시 강남구 도산대로17길 44 104호,카페 / 디저트,만원 미만,6,3.4,37.5214242,127.0238401
45,콘센트커피바,서울특별시 강남구 압구정로2길 53,카페 / 디저트,만원 미만,11,3.3,37.5184597,127.0213278
46,도레도레,서울특별시 강남구 도산대로15길 40,카페 / 디저트,만원 미만,60,3.2,37.5208603,127.0234187
47,소진담,서울특별시 강남구 논현로161길 51,카페 / 디저트,만원 미만,26,3.2,37.5224355,127.0242036
48,피르마,서울특별시 강남구 논현로153길 28 1F,카페 / 디저트,만원 미만,4,3.0,37.52084850000001,127.0258092
49,에딸프,서울특별시 강남구 논현로161길 39 4F,카페 / 디저트,만원 미만,16,,37.5228517,127.0249562
50,트리타,서울특별시 강남구 강남대로162길 41-22 101호,카페 / 디저트,만원 미만,3,,37.5220364,127.0210537
51,카페포엠,서울특별시 강남구 압구정로4길 13-11,카페 / 디저트,만원 미만,6,,37.5222709,127.0209714
52,티이,서울특별시 강남구 강남대로162길 20  1F,카페 / 디저트,만원 미만,1,,37.51996140000001,127.0203059
53,스티머스커피팩토리,서울특별시 강남구 압구정로4길 10,카페 / 디저트,만원 미만,4,,37.5219712,127.0199255
54,나이스웨더,서울특별시 강남구 강남대로162길 39,카페 / 디저트,만원 미만,4,,37.5209207,127.0214676
55,미노스,서울특별시 강남구 압구정로12길 11,카페 / 디저트,만원 미만,9,,37.523188,127.0226926
56,카페드파리,서울특별시 강남구 논현로161길 59 2F,카페 / 디저트,만원 미만,5,,37.5221399,127.0235468
57,Arki Coffee,서울특별시 강남구 압구정로18길 10 1F,카페 / 디저트,만원 미만,4,,37.52414539999999,127.0243828
58,라에스키모,서울특별시 강남구 강남대로158길 42,카페 / 디저트,만원 미만,6,,37.5197467,127.0220124
59,소르비,서울특별시 강남구 압구정로2길 11,카페 / 디저트,만원 미만,2,,37.5208755,127.0197125
60,언더핑크 커피,서울특별시 강남구 도산대로15길 24,카페 / 디저트,만원 미만,4,,37.5198116,127.0238668
61,바잇미,서울특별시 강남구 강남대로156길 39,카페 / 디저트,만원 미만,4,,37.5189948,127.0220776
62,카페앤젤라또,서울특별시 강남구 가로수길 69 하이스트리트이탈리아 1F,카페 / 디저트,만원 미만,1,,37.524609,127.022951
63,카페봉수아,서울특별시 강남구 압구정로14길 42,카페 / 디저트,만원 미만,3,,37.5216025,127.0233875
64,RDBK 가로수,서울특별시 강남구 가로수길 62 3F,카페 / 디저트,만원 미만,3,,37.524609,127.022951
65,아르켓카페,서울특별시 강남구 가로수길 30,카페 / 디저트,만원 미만,3,,37.524609,127.022951
66,카페312,서울특별시 강남구 압구정로2길 57,카페 / 디저트,만원 미만,3,,37.5182236,127.0214316
67,도봉관,서울특별시 강남구 강남대로 628 비율라빌딩,카페 / 디저트,만원 미만,4,,37.517832,127.0194141
68,아카이브25,서울특별시 강남구 압구정로8길 3 1F,카페 / 디저트,만원 미만,1,,37.5230595,127.0212191
69,모드드비,서울특별시 강남구 압구정로2길 46 1F,카페 / 디저트,만원 미만,5,,37.518739,127.0206714
70,에픽,서울특별시 강남구 강남대로156길 13,카페 / 디저트,만원 미만,1,,37.5181964,127.0202226
71,스타벅스,서울특별시 강남구 가로수길 59,카페 / 디저트,만원 미만,2,,37.524609,127.022951
72,크림슨젤라또,서울특별시 강남구 도산대로11길 33 화성빌라,카페 / 디저트,만원 미만,3,,37.5196015,127.0222168
73,텅플래닛 신사,서울특별시 강남구 도산대로11길 31 4F,카페 / 디저트,만원 미만,3,,37.5194895,127.0219626
74,올드페리도넛,서울특별시 강남구 강남대로162길 35  1F,카페 / 디저트,만원 미만,3,,37.5207243,127.0211421
75,스타벅스,서울특별시 강남구 논현로175길 94,카페 / 디저트,만원 미만,2,,37.5231593,127.021625
76,니블스,서울특별시 강남구 논현로161길 57 103호,카페 / 디저트,만원 미만,3,,37.5222042,127.0236976
77,플래시커피,서울특별시 강남구 압구정로8길 20 B1-1F,카페 / 디저트,만원 미만,1,,37.522359,127.0220348
78,핑크멜로우,서울특별시 강남구 강남대로158길 27 1-2F,카페 / 디저트,만원 미만,1,,37.5194552,127.0208725
79,미야갤러리카페,서울특별시 강남구 도산대로11길 25 2F,카페 / 디저트,만원 미만,3,,37.5191057,127.0222979
80,더플랫로스터스,서울특별시 강남구 논현로153길 59,카페 / 디저트,만원 미만,2,,37.519958,127.0234814
81,VVS,서울특별시 강남구 강남대로160길 37 1F,카페 / 디저트,만원 미만,3,,37.5203064,127.0215944
82,크렘크럼블,서울특별시 강남구 도산대로17길 41,카페 / 디저트,만원 미만,1,,37.5211523,127.0236457
83,슈만드젠,서울특별시 강남구 도산대로11길 43,카페 / 디저트,만원 미만,2,,37.5201773,127.0221086
84,빈터커피,서울특별시 강남구 강남대로162길 41-22 101호,카페 / 디저트,만원 미만,5,,37.5220364,127.0210537
85,보나르떼플라워카페,서울특별시 강남구 논현로161길 41,카페 / 디저트,만원 미만,3,,37.5227619,127.0247831
86,미엘드파리,서울특별시 강남구 도산대로15길 6 대화빌딩 3F 301호,카페 / 디저트,만원 미만,3,,37.5185754,127.0240888
87,매머드커피,서울특별시 강남구 논현로159길 34,카페 / 디저트,만원 미만,1,,37.5225996,127.0253102
88,굿투고,서울특별시 강남구 논현로157길 41 101-202호,카페 / 디저트,만원 미만,1,,37.5214235,127.0248458
89,로우앤하이,서울특별시 강남구 논현로157길 55 1F,카페 / 디저트,만원 미만,1,,37.5207534,127.0242199
90,배스킨라빈스,서울특별시 강남구 도산대로11길 15,카페 / 디저트,만원 미만,4,,37.5183656,127.0223641
91,웜브라운 베이커리카페,서울특별시 강남구 논현로159길 41 ,카페 / 디저트,만원 미만,3,,37.5221516,127.0249563
92,유니드마이요거트,서울특별시 강남구 강남대로162길 27-6 ,카페 / 디저트,만원 미만,1,,37.520736,127.0207008
93,D.BETTY,서울특별시 강남구 도산대로11길 31-8 B1,카페 / 디저트,만원 미만,1,,37.5193489,127.0217472
94,퍼플래빗,서울특별시 강남구 압구정로8길 5 B1,카페 / 디저트,만원 미만,2,,37.5229876,127.0213388
95,라르고템포,서울특별시 강남구 도산대로15길 32-10 3F,카페 / 디저트,만원 미만,1,,37.520898,127.0235144
96,라떼킹,서울특별시 강남구 강남대로160길 21,카페 / 디저트,만원 미만,0,,37.5197664,127.020477
97,블루오너,서울특별시 강남구 논현로153길 54 1F,카페 / 디저트,만원 미만,3,,37.520353,127.0238518
98,캔디드샷커피,서울특별시 강남구 논현로161길 39 202호,카페 / 디저트,만원 미만,1,,37.5228517,127.0249562
99,빈스드림,서울특별시 강남구 도산대로1길 36 1F,카페 / 디저트,만원 미만,2,,37.5190821,127.0196658
100,립합,서울특별시 강남구 압구정로4길 14-14 ,카페 / 디저트,만원 미만,2,,37.5210425,127.0197442
101,코지아일랜드,서울특별시 강남구 가로수길 31-5,카페 / 디저트,만원 미만,1,,37.524609,127.022951
102,카페노티드,서울특별시 강남구 압구정로10길 30-1  신사옐로우바켓 B1,카페 / 디저트,만원 미만,1,,37.52159,127.0217745
103,트루라이트,서울특별시 강남구 도산대로17길 22,카페 / 디저트,만원 미만,2,,37.5200068,127.0245995
104,야카모즈로스팅,서울특별시 강남구 논현로151길 32,카페 / 디저트,만원 미만,1,,37.5198135,127.0255206
105,캔플,서울특별시 강남구 도산대로17길 37-1,카페 / 디저트,만원 미만,1,,37.5209107,127.0236296
106,체크플리즈,서울특별시 강남구 강남대로162길 39  1F,카페 / 디저트,만원 미만,1,,37.5209207,127.0214676
107,투썸플레이스,서울특별시 강남구 강남대로152길 22,카페 / 디저트,만원 미만,1,,37.5180262,127.0224203
108,라이크커피,서울특별시 강남구 도산대로15길 11 102호,카페 / 디저트,만원 미만,1,,37.5190215,127.0237719
109,하프커피,서울특별시 강남구 압구정로 110 ,카페 / 디저트,만원 미만,1,,37.5229557,127.0208697
110,카페에이빈,서울특별시 강남구 도산대로17길 44,카페 / 디저트,만원 미만,1,,37.5214242,127.0238401
111,평화다방,서울특별시 강남구 강남대로158길 45,카페 / 디저트,만원 미만,1,,37.5200295,127.0221094
112,그레인바운더리,서울특별시 강남구 도산대로17길 37-1,카페 / 디저트,만원 미만,1,,37.5209107,127.0236296
113,11빌리지팩토리,서울특별시 강남구 압구정로14길 42,카페 / 디저트,만원 미만,1,,37.5216025,127.0233875
114,릴트,서울특별시 강남구 강남대로156길 27 1F,카페 / 디저트,만원 미만,1,,37.5187091,127.0213042
115,아르넬,서울특별시 강남구 압구정로4길 14-10 1F,카페 / 디저트,만원 미만,1,,37.5212238,127.0198731
116,삐아프,서울특별시 강남구 논현로175길 109  1F,카페 / 디저트,만원-2만원,56,4.7,37.5222786,127.0205958
117,소나,서울특별시 강남구 강남대로162길 40 2F 201호,카페 / 디저트,만원-2만원,112,4.2,37.5205699,127.0216509
118,맥파이앤타이거 신사티룸,서울특별시 강남구 논현로153길 44 클레어스서울 2F,카페 / 디저트,만원-2만원,5,4.0,37.5204975,127.0246407
119,르브런쉭,서울특별시 강남구 강남대로162길 41-22 오로라빌,카페 / 디저트,만원-2만원,73,3.8,37.5220364,127.0210537
120,도쿄수플레,서울특별시 강남구 압구정로10길 34-1,카페 / 디저트,만원-2만원,11,2.7,37.5213383,127.0218434
121,라빠뜨,서울특별시 강남구 도산대로19길 49,카페 / 디저트,만원-2만원,4,,37.5216574,127.0240373
122,아카시아,서울특별시 강남구 도산대로13길 31-1,카페 / 디저트,만원-2만원,2,,37.5199235,127.0226899
123,빌라레코드,서울특별시 강남구 도산대로15길 18 B2,카페 / 디저트,2만원-3만원,3,,37.5194529,127.0239687
124,썸띵어바웃커피,서울특별시 강남구 강남대로102길 30 1-3F,카페 / 디저트,만원 미만,42,4.2,37.5027899,127.0278026
125,리퍼크,서울특별시 강남구 강남대로 382 메리츠타워 1F,카페 / 디저트,만원 미만,17,4.0,37.4970794,127.028718
126,마키아티,서울특별시 강남구 강남대로84길 15 효성해링턴타워 더 퍼스트 106호,카페 / 디저트,만원 미만,7,4.0,37.4968317,127.0298284
127,정월,서울특별시 강남구 강남대로102길 46 1F,카페 / 디저트,만원 미만,50,3.9,37.5036192,127.0286107
128,겟썸커피 다운스테어,서울특별시 강남구 봉은사로6길 30,카페 / 디저트,만원 미만,57,3.9,37.5030385,127.0272429
129,스크렘,서울특별시 강남구 봉은사로4길 17,카페 / 디저트,만원 미만,68,3.9,37.5032087,127.0266454
130,트리오드,서울특별시 강남구 강남대로94길 28 유니언타운 LF,카페 / 디저트,만원 미만,15,3.9,37.4996032,127.029589
131,어그리커피,서울특별시 강남구 논현로 63길 16,카페 / 디저트,만원 미만,20,3.9,37.4921786,127.0379488
132,커먼위켄드,서울특별시 강남구 봉은사로6길 34  스타제이빌딩 1F,카페 / 디저트,만원 미만,5,3.9,37.5027982,127.0273897
133,알베르 ,서울특별시 강남구 강남대로102길 34,카페 / 디저트,만원 미만,119,3.8,37.5030004,127.0280905
134,꽃을피우고,서울특별시 강남구 봉은사로18길 80,카페 / 디저트,만원 미만,43,3.8,37.5015607,127.0273458
135,IFMT,서울특별시 강남구 역삼로 121,카페 / 디저트,만원 미만,5,3.8,37.4940264,127.0326443
136,가배도,서울특별시 강남구 강남대로110길 13 2-3F,카페 / 디저트,만원 미만,43,3.6,37.5039952,127.0259106
137,크라프트카페,서울특별시 강남구 강남대로102길 38-5,카페 / 디저트,만원 미만,9,3.6,37.5032963,127.028573
138,랑데자뷰,서울특별시 강남구 봉은사로6길 39 1F,카페 / 디저트,만원 미만,26,3.5,37.5026477,127.0279289
139,브라운홀릭,서울특별시 강남구 강남대로98길 25,카페 / 디저트,만원 미만,18,3.5,37.5010479,127.0286417
140,까치화방,서울특별시 강남구 봉은사로4길 23,카페 / 디저트,만원 미만,13,3.5,37.5032701,127.0266959
141,파란만잔,서울특별시 강남구 봉은사로2길 21 1-2F,카페 / 디저트,만원 미만,7,3.5,37.5032978,127.0261221
142,만랩커피,서울특별시 강남구 강남대로94길 15 2F,카페 / 디저트,만원 미만,11,3.5,37.4996118,127.028562
143,브릭샌드,서울특별시 강남구 강남대로 374-2  강남역 신분당선 B1 4호,카페 / 디저트,만원 미만,4,3.5,37.4872446,127.0327813
144,어반레빗,서울특별시 강남구 강남대로102길 21,카페 / 디저트,만원 미만,15,3.4,37.50245880000001,127.0272007
145,그레이스케일커피,서울특별시 강남구 강남대로102길 38,카페 / 디저트,만원 미만,8,3.4,37.5032514,127.0282637
146,더달달,서울특별시 강남구 강남대로102길 38-6 1F,카페 / 디저트,만원 미만,26,3.3,37.5031401,127.0284212
147,설빙,서울특별시 강남구 강남대로102길 14 장연빌딩 2F,카페 / 디저트,만원 미만,21,3.3,37.5018641,127.0269901
148,빈스플,서울특별시 강남구 강남대로102길 23,카페 / 디저트,만원 미만,29,3.3,37.502574,127.0272953
149,카페프레도,서울특별시 강남구 봉은사로18길 66,카페 / 디저트,만원 미만,10,3.3,37.50238,127.027921
150,라뜰리에,서울특별시 강남구 강남대로 352 SPC스퀘어 2F,카페 / 디저트,만원 미만,33,3.2,37.4943415,127.0299322
151,카페블라썸,서울특별시 강남구 강남대로102길 25,카페 / 디저트,만원 미만,14,3.2,37.5026651,127.0274174
152,더카페 868,서울특별시 강남구 테헤란로2길 22,카페 / 디저트,만원 미만,17,3.2,37.4966876,127.0290658
153,평화다방,서울특별시 강남구 강남대로94길 10 2F,카페 / 디저트,만원 미만,11,3.2,37.4991618,127.0281867
154,설빙,서울특별시 강남구 봉은사로2길 21 1F,카페 / 디저트,만원 미만,10,3.2,37.5032978,127.0261221
155,가비터,서울특별시 강남구 강남대로106길 29,카페 / 디저트,만원 미만,26,3.1,37.5034605,127.0278301
156,빌리엔젤,서울특별시 강남구 테헤란로1길 48 강남ELS빌딩,카페 / 디저트,만원 미만,44,2.9,37.50146280000001,127.0269512
157,강남커피,서울특별시 강남구 강남대로102길 13-5,카페 / 디저트,만원 미만,10,,37.5022547,127.0267057
158,오너스,서울특별시 강남구 봉은사로4길 19 3F,카페 / 디저트,만원 미만,5,,37.5035061,127.0265877
159,팔공티,서울특별시 강남구 강남대로 324-2 강남역지하쇼핑센터 B-26,카페 / 디저트,만원 미만,8,,37.4985723,127.0280428
160,앙트레블,서울특별시 강남구 강남대로102길 45 B1,카페 / 디저트,만원 미만,5,,37.50382430000001,127.0282416
161,백미당,서울특별시 강남구 강남대로 358,카페 / 디저트,만원 미만,5,,37.4950229,127.0297839
162,문화시민서울,서울특별시 강남구 강남대로62길 35 2F,카페 / 디저트,만원 미만,2,,37.4910542,127.0343393
163,카페바이이브릭,서울특별시 강남구 역삼로 122 하나빌딩 1F,카페 / 디저트,만원 미만,3,,37.4937114,127.0330496
164,빌리엔젤,서울특별시 강남구 강남대로94길 10,카페 / 디저트,만원 미만,2,,37.4991618,127.0281867
165,욕망의북카페,서울특별시 강남구 강남대로102길 45 2-3F,카페 / 디저트,만원 미만,2,,37.50382430000001,127.0282416
166,매머드커피,서울특별시 강남구 역삼로 113 오성빌딩 1F,카페 / 디저트,만원 미만,7,,37.4937616,127.0314768
167,봄커피,서울특별시 강남구 역삼로 120,카페 / 디저트,만원 미만,3,,37.4935769,127.0326581
168,빌리엔젤,서울특별시 강남구 강남대로 358 104호,카페 / 디저트,만원 미만,4,,37.4950229,127.0297839
169,더카페,서울특별시 강남구 강남대로84길 15 효성해링턴타워 더퍼스트 101호,카페 / 디저트,만원 미만,1,,37.4968317,127.0298284
170,굿브라더스페이스,서울특별시 강남구 테헤란로5길 36 풍림지오빌,카페 / 디저트,만원 미만,3,,37.5007927,127.0290624
171,뜰,서울특별시 강남구 역삼로5길 12-1,카페 / 디저트,만원 미만,2,,37.4948287,127.0323615
172,파라노이드,서울특별시 강남구 강남대로62길 3 1F,카페 / 디저트,만원 미만,1,,37.4903635,127.0318548
173,로플로플,서울특별시 강남구 강남대로 318-2 B1 B-31호,카페 / 디저트,만원 미만,4,,37.4915374,127.0311781
174,땡스브레드앤커피,서울특별시 강남구 강남대로62길 34,카페 / 디저트,만원 미만,1,,37.4908245,127.0342416
175,랭스커피앤워크,서울특별시 강남구 테헤란로2길 32 ,카페 / 디저트,만원 미만,2,,37.4960239,127.0294442
176,부스터,서울특별시 강남구 테헤란로6길 46 1F,카페 / 디저트,만원 미만,1,,37.4956062,127.0313529
177,디초콜릿커피앤드,서울특별시 강남구 테헤란로4길 14 미림타워 1F,카페 / 디저트,만원 미만,2,,37.4972885,127.0296076
